MD(ft),Hookload(kips),Torque(klb-ft),SPP(psi)
4458.5,,6756.936825,2395.464281
4459,,6507.174071,2380.453899
4459.5,,6743.234914,2394.727302
4460,,6417.935689,2415.417338
4460.5,,6890.685184,2389.215333
4461,,6465.617488,2403.010498
4461.5,,6619.696692,2414.382250
4462,,6566.326066,2382.224723
4462.5,,6533.926604,2335.993452
4463,,7398.524091,2332.745994
4463.5,,6924.203677,2377.727758
4464,,6348.326637,2407.334287
4464.5,,7173.614034,2370.434918
4465,,7883.354054,2405.307242
4465.5,,7016.607553,2397.958141
4466,,7724.368284,2364.018681
4466.5,,6844.350407,2364.451137
4467,,6388.238285,2377.241835
4467.5,,6583.244277,2379.654527
4468,,6964.312142,2437.625440
4468.5,,6895.642035,2388.179529
4469,,6272.324272,2398.227016
4469.5,,6307.135723,2383.696187
4470,,6462.920986,2344.653261
4470.5,,6332.241687,2317.239950
4471,,6790.533420,2276.351004
4471.5,,6651.742729,2304.527430
4472,,6579.244587,2273.752635
4472.5,,7000.386516,2329.890987
4473,,7630.836852,2297.136648
4473.5,,6390.223566,2329.655794
4474,,6786.737648,2334.477267
4474.5,,7319.310989,2306.381417
4475,,6667.727598,2306.004644
4475.5,,6690.792383,2293.210550
4476,,6668.565483,2334.842640
4476.5,,6400.983069,2302.240026
4477,,6087.497561,2255.199488
4477.5,,6482.567034,2268.686621
4478,,6223.421469,2304.126635
4478.5,,6421.150464,2332.660604
4479,,6835.175458,2416.723352
4479.5,,6537.621186,2381.165112
4480,,7060.880006,2396.383986
4480.5,,7258.941638,2398.696771
4481,,7120.815514,2386.546177
4481.5,,6783.372242,2393.046211
4482,,6267.929277,2395.531287
4482.5,,6375.744830,2425.723979
4483,,7101.395935,2389.193998
4483.5,,8112.329639,2389.320994
4484,,7028.513002,2402.840657
4484.5,,6521.121369,2396.892273
4485,,6624.946741,2379.346454
4485.5,,6950.434597,2397.216178
4486,,6132.878274,2418.176458
4486.5,,6733.943138,2385.755645
4487,,7121.895129,2438.390126
4487.5,,7366.778196,2377.414199
4488,,8195.538959,2403.726254
4488.5,,7283.028202,2402.948551
4489,,6424.648664,2394.561483
4489.5,,7002.971915,2404.197811
4490,,6923.883095,2375.832782
4490.5,,6992.408602,2400.357069
4491,,6933.179394,2413.469718
4491.5,,6799.544415,2415.296966
4492,,6848.489101,2428.605240
4492.5,,7600.633940,2407.252094
4493,,7364.805488,2432.232222
4493.5,,6631.250299,2415.252543
4494,,6701.970414,2407.362679
4494.5,,6990.047941,2445.441662
4495,,7815.979044,2400.734447
4495.5,,6940.285293,2413.029312
4496,,7276.564600,2383.474897
4496.5,,7180.621065,2390.660040
4497,,5833.781633,2448.015167
4497.5,,6597.638406,2407.574594
4498,,6681.867413,2413.970343
4498.5,,7253.573769,2405.399364
4499,,6440.355836,2414.880423
4499.5,,7168.104853,2405.808175
4500,,6957.008964,2423.355620
4500.5,,6286.217995,2372.075427
4501,,6681.412966,2351.308498
4501.5,,6674.017762,2336.174142
4502,,6992.477913,2316.502102
4502.5,,7310.916938,2343.204837
4503,,7519.413927,2323.389629
4503.5,,7181.316192,2393.197389
4504,,7030.900802,2384.911086
4504.5,,6280.780313,2341.241626
4505,,6551.053478,2368.626255
4505.5,,6913.281660,2387.462538
4506,,6791.017534,2395.585448
4506.5,,7383.155563,2380.228923
4507,,6340.076114,2374.298537
4507.5,,7013.082013,2372.749835
4508,,6543.121420,2339.326269
4508.5,,6069.167042,2290.617860
4509,,5917.269929,2265.509486
4509.5,,6603.728909,2322.765525
4510,,8831.901625,2341.428940
4510.5,,7690.961063,2422.880123
4511,,7340.158065,2431.209666
4511.5,,7837.652190,2450.920517
4512,,7348.728851,2402.368522
4512.5,,7842.845886,2391.504146
4513,,7295.034028,2432.899116
4513.5,,6845.275716,2448.618355
4514,,7215.585438,2451.759610
4514.5,,7027.310535,2429.237610
4515,,6956.075463,2430.859161
4515.5,,6931.518604,2452.102241
4516,,7011.267838,2445.841442
4516.5,,6885.401100,2440.258304
4517,,6646.853767,2491.269719
4517.5,,6705.927552,2505.306354
4518,,7497.842341,2452.094725
4518.5,,6827.671364,2449.465087
4519,,7369.813841,2433.398258
4519.5,,6895.754567,2430.447235
4520,,6776.381960,2455.535563
4520.5,,7614.709082,2405.018893
4521,,6476.539103,2437.262266
4521.5,,6312.186119,2438.480177
4522,,7058.638967,2448.632327
4522.5,,7425.663710,2437.354879
4523,,7075.289661,2410.791041
4523.5,,7437.430628,2458.195003
4524,,6880.445441,2459.936732
4524.5,,7924.442780,2427.976157
4525,,7375.815711,2420.664062
4525.5,,7123.891898,2432.731813
4526,,7067.035475,2432.826324
4526.5,,8486.484559,2463.959033
4527,,7884.112796,2485.499019
4527.5,,6178.700196,2471.624808
4528,,7122.980246,2451.068434
4528.5,,6908.811566,2427.673033
4529,,6946.878953,2389.379633
4529.5,132.433333,7742.864710,2306.527587
4530,135.220652,7729.828296,2343.096376
4530.5,136.954619,7098.761174,2339.226943
4531,132.852585,6671.880557,2091.544020
4531.5,130.122807,6532.514221,2078.640746
4532,,6858.369008,2259.970243
4532.5,,6368.108666,2336.411719
4533,,5884.100000,2360.600000
4534,,7073.899558,2397.276915
4534.5,,6156.865310,2465.903399
4535,,6555.900579,2457.279981
4535.5,,6738.437073,2483.462282
4536,,7652.913728,2483.240975
4536.5,,6155.763722,2507.729815
4537,,6438.866607,2487.753351
4537.5,,7033.971694,2512.341721
4538,,6877.217815,2512.011833
4538.5,,6666.182961,2495.952652
4539,,6364.495131,2447.087218
4539.5,,5578.547624,2395.639340
4540,,6321.867346,2365.637536
4540.5,,6310.027913,2445.322819
4541,,6650.779678,2482.545545
4541.5,,7196.374534,2526.865156
4542,,7017.574380,2492.763107
4542.5,,7587.158836,2432.660310
4543,,6390.893848,2479.484662
4543.5,,6544.701148,2515.102338
4544,,7209.991530,2564.722827
4544.5,,6813.505911,2618.329220
4545,,7199.261451,2619.089973
4545.5,,6319.222887,2562.638427
4546,,6587.542547,2576.243073
4546.5,,6354.726041,2587.628917
4547,,6594.548427,2564.607711
4547.5,,6837.093542,2566.838947
4548,,6297.436244,2597.337061
4548.5,,6354.742796,2551.324937
4549,,6568.419070,2568.340939
4549.5,,5977.326064,2538.460540
4550,,6175.218231,2556.419591
4550.5,,6474.807706,2562.097555
4551,,6434.757125,2522.072340
4551.5,,6054.307506,2551.326037
4552,,7157.438781,2575.463188
4552.5,,6962.749142,2511.828251
4553,,6824.367998,2566.608359
4553.5,,6136.719187,2592.207800
4554,,6190.446021,2576.347923
4554.5,,6464.767080,2600.356331
4555,,6537.203275,2569.682300
4555.5,,6608.981953,2561.449739
4556,,6251.849507,2579.214393
4556.5,,6315.444997,2580.687567
4557,,6058.360122,2607.254632
4557.5,,6522.952086,2554.296757
4558,,6732.536968,2583.444180
4558.5,,6780.044203,2559.627383
4559,,6656.539461,2569.039514
4559.5,,7229.339106,2526.871174
4560,,6316.446589,2574.090470
4560.5,,6300.325463,2600.044755
4561,,7128.083823,2608.013181
4561.5,,7363.377235,2612.438020
4562,,6798.319632,2622.392890
4562.5,,6594.425179,2589.798007
4563,,7063.004171,2589.376093
4563.5,,7000.795694,2649.156362
4564,,7376.363093,2589.754825
4564.5,,7365.254997,2622.457251
4565,,6498.804195,2568.067742
4565.5,,6771.511396,2463.746233
4566,,6544.982729,2479.033776
4566.5,,6500.966056,2434.546565
4567,,6948.942551,2469.982108
4567.5,,7063.772069,2487.793363
4568,,6609.687860,2456.660691
4568.5,,7228.128960,2482.465535
4569,,7134.637800,2431.547243
4569.5,,7030.376380,2438.231815
4570,,6797.350732,2442.351192
4570.5,,6926.181930,2465.362441
4571,,6670.292665,2485.642636
4571.5,,7545.301284,2434.495572
4572,,6482.931405,2410.377692
4572.5,,6756.815541,2381.878603
4573,,6698.913544,2412.483262
4573.5,,7689.513007,2378.435558
4574,,7570.326283,2448.556325
4574.5,,7544.462657,2486.023134
4575,,7113.912343,2462.695629
4575.5,,6532.378312,2480.966545
4576,,7106.513982,2490.793598
4576.5,,6561.181654,2481.327543
4577,,6118.427261,2478.118309
4577.5,,6768.542326,2395.602006
4578,,7043.173638,2377.134898
4578.5,,8192.741803,2435.408541
4579,,6805.800084,2498.813323
4579.5,,7211.411110,2536.387400
4580,,7429.811907,2526.551863
4580.5,,7559.930783,2505.666424
4581,,7955.524242,2527.584146
4581.5,,7602.181395,2470.135398
4582,,6819.197977,2463.836921
4582.5,,7009.270092,2420.539326
4583,,7615.196911,2438.726527
4583.5,,7697.687596,2357.136973
4584,,6229.369193,2391.559117
4584.5,,6341.876289,2377.366451
4585,,6886.719528,2390.868521
4585.5,,7305.411897,2448.880128
4586,,7083.324671,2506.629853
4586.5,,6821.717160,2553.549232
4587,,7169.920257,2551.087002
4587.5,,6606.239658,2577.319554
4588,,7190.424376,2518.645053
4588.5,,8188.287852,2561.519287
4589,,8238.049693,2557.369907
4589.5,,7864.146237,2567.391726
4590,,6927.038253,2564.971352
4590.5,,7230.800746,2581.560607
4591,,7311.257047,2519.496823
4591.5,,6570.660164,2564.125239
4592,,6619.232805,2547.975092
4592.5,,7526.544563,2576.870380
4593,,7999.589001,2567.282906
4593.5,,6659.581301,2557.547486
4594,,6995.710806,2549.538340
4594.5,,7414.672895,2604.091945
4595,,7817.450703,2552.854921
4595.5,,7278.787707,2532.492507
4596,,7191.796713,2399.946380
4596.5,,6446.326305,2418.413155
4597,,8162.387618,2390.230159
4597.5,,7501.480011,2414.455755
4598,,8197.750011,2407.281973
4598.5,,7318.568253,2406.751222
4599,,8076.656738,2387.833338
4599.5,,7635.872630,2432.878898
4600,,6692.299882,2434.995037
4600.5,,7530.367381,2424.219771
4601,,7237.864607,2423.693896
4601.5,,6565.708581,2391.489373
4602,,7977.657928,2421.669368
4602.5,,7845.825137,2422.413241
4603,,7173.736260,2399.562632
4603.5,,7325.568149,2341.196226
4604,,7190.369482,2316.788654
4604.5,,8366.782133,2330.112275
4605,,8010.860598,2389.618583
4605.5,,8220.564649,2394.313848
4606,,8193.649923,2459.604933
4606.5,,7986.240867,2466.178858
4607,,7756.830651,2428.550175
4607.5,,7682.398004,2450.450093
4608,,8515.929539,2452.642286
4608.5,,7522.330328,2456.928316
4609,,7280.430752,2455.787713
4609.5,,8720.807120,2426.197576
4610,,7745.026627,2446.299170
4610.5,,8755.061508,2475.547016
4611,,7904.702800,2467.717162
4611.5,,8044.935490,2460.427767
4612,,8655.159327,2445.088972
4612.5,,7182.025310,2461.550227
4613,,7972.192714,2439.024799
4613.5,,7525.895978,2498.131062
4614,,6787.236844,2492.995461
4614.5,,8024.339987,2458.819780
4615,,8005.730680,2460.787198
4615.5,,7165.912113,2502.775063
4616,,7806.980881,2496.443162
4616.5,,7807.750762,2473.931611
4617,,8557.040490,2478.680309
4617.5,,7967.287737,2493.027885
4618,,8121.502492,2482.862967
4618.5,,8616.794409,2493.180020
4619,,8413.819182,2457.990056
4619.5,,7573.339622,2461.520317
4620,,8788.053719,2472.163227
4620.5,,8155.261900,2453.862958
4621,,7679.879800,2498.573151
4621.5,,7814.460468,2480.341299
4622,,7638.392575,2482.768777
4622.5,,7810.792076,2487.125125
4623,,7785.668023,2528.754120
4623.5,,7712.640089,2512.273552
4624,,8360.816505,2416.446321
4624.5,141.247151,8338.193760,2313.679741
4625,141.454333,7159.715697,2296.858941
4625.5,140.891875,7709.570282,2294.199164
4626,136.127732,7342.069553,2246.549300
4626.5,132.980278,7952.370512,2154.290811
4627,,7001.064531,2228.903677
4627.5,,7763.559536,2271.029979
4628,,9775.803460,2302.342117
4628.5,,8492.819163,2318.704846
4629,,7512.576337,2317.656958
4629.5,,7611.800139,2340.620368
4630,,7483.968513,2367.660875
4630.5,,7659.449045,2371.912276
4631,,8404.076894,2442.539882
4631.5,,7928.046828,2464.023187
4632,,8111.459263,2478.449788
4632.5,,7523.197956,2437.108843
4633,,8296.089974,2434.672845
4633.5,,8375.507996,2458.613272
4634,,8491.992525,2471.609558
4634.5,,8145.638683,2447.807225
4635,,8004.039769,2427.484389
4635.5,,8011.876733,2421.601102
4636,,7687.499874,2421.564843
4636.5,,9086.317127,2445.408282
4637,,9288.185795,2433.553153
4637.5,,7889.549786,2391.122577
4638,,7149.982599,2453.632907
4638.5,,7954.156687,2425.554753
4639,,7907.761822,2447.437088
4639.5,,7709.829031,2528.504890
4640,,7823.649139,2613.685503
4640.5,,7887.169780,2566.636859
4641,,7547.969098,2539.971875
4641.5,,7102.909517,2517.617323
4642,,8440.152719,2499.422005
4642.5,,8483.783843,2505.115304
4643,,6784.971268,2503.928513
4643.5,,7033.251114,2461.485694
4644,,7960.299374,2479.826469
4644.5,,7691.729909,2520.373787
4645,,7500.149935,2492.507662
4645.5,,7277.017758,2507.066485
4646,,7840.724600,2497.890819
4646.5,,7702.994669,2508.429941
4647,,7987.388412,2481.119041
4647.5,,7991.191566,2503.598775
4648,,7665.547930,2518.001715
4648.5,,8318.899937,2472.758427
4649,,8551.821471,2489.284874
4649.5,,7962.506501,2463.067919
4650,,8699.546307,2472.451112
4650.5,,7215.323712,2470.242242
4651,,7212.163467,2444.411183
4651.5,,8184.437404,2470.428450
4652,,7192.105723,2523.962000
4652.5,,7126.308550,2481.627544
4653,,7933.966380,2440.974869
4653.5,,8558.774463,2479.222692
4654,,7654.880765,2450.574660
4654.5,,8065.322545,2408.937517
4655,,8072.075064,2479.378858
4655.5,,7401.817140,2455.640782
4656,,7023.885360,2444.947411
4656.5,,7953.095089,2492.203847
4657,,8131.670458,2495.903230
4657.5,,8410.143339,2439.274225
4658,,8685.061553,2482.237808
4658.5,,8543.598994,2453.555172
4659,,9598.146339,2384.393134
4659.5,,8135.233795,2375.638290
4660,,8603.221104,2361.600118
4660.5,,8245.489418,2383.482670
4661,,8001.114835,2358.738028
4661.5,,8407.249113,2370.320418
4662,,8412.417420,2384.528230
4662.5,,8379.952140,2406.285484
4663,,8244.002149,2410.075018
4663.5,,7267.296192,2401.753795
4664,,8288.659087,2404.959899
4664.5,,8080.086024,2387.405228
4665,,8214.725430,2397.712641
4665.5,,8113.862192,2390.057374
4666,,7641.226923,2333.874330
4666.5,,7199.528679,2329.611844
4667,,6991.721749,2346.049130
4667.5,,8637.036042,2408.209062
4668,,7719.359502,2428.899667
4668.5,,7293.555586,2459.583282
4669,,7559.620977,2457.787799
4669.5,,7383.857632,2482.544954
4670,,6848.757733,2465.683520
4670.5,,7127.124614,2426.493918
4671,,7241.949934,2448.175442
4671.5,,6631.350017,2428.836776
4672,,7012.810868,2424.643369
4672.5,,6988.130215,2428.733194
4673,,6919.912177,2433.334693
4673.5,,6964.896975,2428.130435
4674,,7991.127706,2429.743267
4674.5,,7017.300021,2451.751496
4675,,7566.169154,2452.561374
4675.5,,7774.700562,2486.980186
4676,,7427.911986,2455.967758
4676.5,,6687.635149,2446.870122
4677,,7961.458504,2483.882233
4677.5,,7410.913245,2441.449974
4678,,8135.024852,2457.912843
4678.5,,7268.123241,2458.567728
4679,,8547.523583,2427.090514
4679.5,,7875.478336,2417.518387
4680,,8064.812981,2439.464240
4680.5,,7969.854816,2415.350430
4681,,6651.558441,2422.639917
4681.5,,7250.053145,2461.878426
4682,,7164.761311,2467.211170
4682.5,,7766.643584,2452.489433
4683,,7349.015754,2494.836603
4683.5,,6900.891095,2594.179377
4684,,7064.200003,2579.370990
4684.5,,7234.237666,2566.079312
4685,,7598.462795,2571.384778
4685.5,,7950.058474,2522.512926
4686,,7331.093325,2566.782945
4686.5,,7125.262546,2549.685303
4687,,7873.442676,2497.167516
4687.5,,7948.284448,2494.881036
4688,,7023.623503,2499.465445
4688.5,,6879.895471,2464.457556
4689,,6631.564047,2441.509551
4689.5,,6648.522878,2328.397474
4690,,7104.089202,2319.973524
4690.5,,7660.788795,2321.283842
4691,,7380.186410,2335.389332
4691.5,,7291.059633,2373.636006
4692,,7331.555840,2362.716234
4692.5,,6604.289423,2340.967075
4693,,7140.079163,2336.139802
4693.5,,7090.593576,2378.111640
4694,,8111.243327,2373.602044
4694.5,,6438.417586,2354.749496
4695,,6697.259604,2365.882354
4695.5,,6950.250586,2357.061293
4696,,6809.836329,2365.228210
4696.5,,7291.646668,2342.675249
4697,,6647.628112,2286.548520
4697.5,,6612.658755,2300.792584
4698,,7652.482111,2324.537611
4698.5,,7944.660158,2352.429527
4699,,7387.825886,2439.442464
4699.5,,7120.464899,2455.797395
4700,,7694.807384,2435.727073
4700.5,,7053.642654,2433.737409
4701,,7030.618695,2420.474215
4701.5,,7047.568100,2389.239700
4702,,7575.095737,2374.614130
4702.5,,7680.845705,2405.996133
4703,,6898.419732,2424.332980
4703.5,,6936.879013,2451.170573
4704,,6744.487278,2441.990572
4704.5,,6814.391453,2432.386767
4705,,6860.343859,2423.459669
4705.5,,7240.246693,2444.858339
4706,,8230.463677,2452.195083
4706.5,,7850.372023,2430.281430
4707,,7078.739178,2413.044226
4707.5,,8457.326324,2463.291373
4708,,8262.214600,2475.555844
4708.5,,7886.789008,2409.137949
4709,,6918.430845,2472.059767
4709.5,,7259.987867,2458.178593
4710,,7728.026320,2468.771204
4710.5,,6842.764828,2467.045682
4711,,6856.697364,2468.129036
4711.5,,7221.795724,2476.145140
4712,,6994.659231,2468.610850
4712.5,,6703.968423,2459.576587
4713,,7402.716492,2468.432642
4713.5,,7243.194727,2464.132773
4714,,7925.940125,2467.637465
4714.5,,7429.434638,2474.864067
4715,,7479.714113,2488.532138
4715.5,,7512.765616,2478.673194
4716,,7243.629696,2488.336239
4716.5,,7128.489232,2485.802194
4717,,6976.917756,2505.425972
4717.5,,6287.099758,2415.572325
4718,,6884.691311,2302.169186
4718.5,139.501421,6415.111471,2298.213462
4719,141.268220,6083.829236,2310.185591
4719.5,136.635654,7582.880430,2116.625104
4720,134.299208,7752.939368,2091.987220
4720.5,,7075.568916,2283.753350
4721,,7612.021459,2326.174840
4721.5,,6736.300804,2393.043309
4722,,6257.168674,2434.915872
4722.5,,6104.481987,2458.283008
4723,,6664.940130,2472.227304
4723.5,,6911.674120,2497.133208
4724,,6571.755089,2507.821767
4724.5,,6762.869659,2460.349373
4725,,6832.563203,2460.905529
4725.5,,6216.561867,2440.793094
4726,,6848.808590,2480.677238
4726.5,,6786.793900,2515.213027
4727,,7088.515433,2510.024658
4727.5,,6995.935880,2495.366700
4728,,6457.592781,2495.819722
4728.5,,6340.755747,2490.405247
4729,,6726.760948,2385.257791
4729.5,,7068.433596,2404.973454
4730,,6485.358252,2437.556204
4730.5,,7449.990032,2454.225917
4731,,6916.163941,2519.115026
4731.5,,6713.163156,2527.673125
4732,,6845.810130,2516.980892
4732.5,,6905.512454,2560.729797
4733,,6832.008155,2494.625931
4733.5,,7663.288811,2482.979245
4734,,6789.789643,2525.510304
4734.5,,6010.470778,2543.672817
4735,,7104.228327,2533.592121
4735.5,,7143.585343,2524.536853
4736,,7382.043799,2523.872797
4736.5,,6995.367298,2492.464966
4737,,7224.578857,2489.752283
4737.5,,7276.512161,2561.979115
4738,,6336.046086,2523.181981
4738.5,,7155.814644,2494.714030
4739,,6965.002168,2515.660698
4739.5,,7322.423537,2532.786919
4740,,7407.863419,2512.227010
4740.5,,7374.872126,2570.005010
4741,,8150.118124,2549.240843
4741.5,,7395.487668,2558.395604
4742,,7011.342685,2555.646463
4742.5,,9101.672867,2523.636921
4743,,7384.544045,2521.285970
4743.5,,6943.845255,2532.207660
4744,,7960.360024,2565.957741
4744.5,,8322.556312,2556.762883
4745,,7742.989853,2517.013392
4745.5,,7292.738485,2521.570683
4746,,6851.865515,2537.906234
4746.5,,7458.761623,2562.621206
4747,,7712.468327,2534.776408
4747.5,,6791.214084,2538.613204
4748,,7350.932661,2553.267792
4748.5,,7892.395781,2557.233665
4749,,7259.094631,2563.217491
4749.5,,7350.293829,2588.164950
4750,,7327.279604,2582.583368
4750.5,,8037.561473,2562.010414
4751,,7615.814350,2561.363644
4751.5,,6569.349593,2587.781200
4752,,6783.386491,2565.340843
4752.5,,7763.929434,2563.730791
4753,,8335.731093,2496.257876
4753.5,,7805.616807,2419.690728
4754,,7476.837712,2438.620366
4754.5,,6950.246036,2450.970365
4755,,6665.276078,2448.836632
4755.5,,6947.889908,2423.995331
4756,,8172.050529,2451.669541
4756.5,,7382.135760,2477.410617
4757,,7038.591509,2450.506365
4757.5,,7447.292407,2440.882916
4758,,7352.549821,2472.091682
4758.5,,7607.233949,2470.063149
4759,,7363.601510,2457.402510
4759.5,,7038.101578,2477.448690
4760,,7995.555802,2380.095792
4760.5,,7203.303285,2369.514676
4761,,7355.048878,2397.337952
4761.5,,7304.438746,2452.494375
4762,,7435.808894,2559.660639
4762.5,,7854.374858,2526.941121
4763,,6913.279961,2499.442400
4763.5,,6872.102091,2510.127189
4764,,6646.377697,2486.906382
4764.5,,6858.611110,2505.295559
4765,,6359.521894,2488.171930
4765.5,,6760.468589,2455.070576
4766,,7338.576076,2480.111235
4766.5,,7537.054105,2506.356939
4767,,7791.984030,2490.576258
4767.5,,6762.585062,2491.654119
4768,,7261.290580,2490.292522
4768.5,,8512.780198,2491.045996
4769,,7907.213377,2510.459276
4769.5,,7644.580710,2453.971881
4770,,7003.059323,2514.283004
4770.5,,7300.926917,2482.097184
4771,,8058.139290,2483.533611
4771.5,,7113.261902,2520.430006
4772,,7021.261242,2502.997455
4772.5,,7006.868101,2547.051418
4773,,8252.009462,2498.788205
4773.5,,7377.517881,2489.300657
4774,,8159.423118,2452.276635
4774.5,,7406.187825,2512.797012
4775,,7501.649004,2531.818472
4775.5,,7746.225370,2505.014752
4776,,7211.583893,2501.839934
4776.5,,7595.769011,2471.711273
4777,,8607.146297,2455.349198
4777.5,,7818.972603,2504.256175
4778,,7884.437220,2519.498375
4778.5,,9001.929752,2526.691212
4779,,8377.891258,2495.055913
4779.5,,8933.968273,2532.938515
4780,,8041.242940,2514.345013
4780.5,,7589.129716,2537.197479
4781,,6963.216572,2536.031598
4781.5,,7499.622910,2494.066361
4782,,7739.701448,2431.378213
4782.5,,7139.775226,2529.458123
4783,,6607.736865,2515.764747
4783.5,,6810.335144,2422.368891
4784,,7189.789639,2407.556808
4784.5,,7487.494066,2381.641625
4785,,7006.301902,2362.917695
4785.5,,7166.843975,2397.565100
4786,,7356.249930,2393.623713
4786.5,,7626.743263,2416.238064
4787,,7038.909030,2408.324606
4787.5,,7583.039307,2403.232422
4788,,7056.418392,2396.304424
4788.5,,6776.402974,2391.309061
4789,,7184.695187,2423.583058
4789.5,,6780.919831,2404.088451
4790,,7622.524212,2406.389050
4790.5,,7552.426712,2383.860728
4791,,7672.856077,2349.074341
4791.5,,7698.364378,2332.361558
4792,,8645.508063,2321.198477
4792.5,,7891.656207,2364.405454
4793,,7996.924610,2428.815921
4793.5,,8306.297980,2508.365864
4794,,8394.088284,2512.598637
4794.5,,7589.555729,2512.751389
4795,,7332.221894,2512.341948
4795.5,,7702.193578,2491.191394
4796,,7806.454579,2538.053461
4796.5,,7095.412004,2544.693907
4797,,7555.170643,2514.726292
4797.5,,8078.620327,2537.278177
4798,,7195.730101,2514.040149
4798.5,,7328.009720,2514.541148
4799,,7604.592753,2526.451032
4799.5,,7806.438867,2512.033693
4800,,7692.857836,2519.651528
4800.5,,7017.668754,2515.241848
4801,,7409.336791,2539.525403
4801.5,,8046.986072,2531.928966
4802,,7855.590274,2565.456234
4802.5,,7275.578678,2581.265391
4803,,8773.083315,2505.321312
4803.5,,8592.044727,2528.406172
4804,,8227.020449,2513.128883
4804.5,,7651.314411,2488.454117
4805,,7434.052524,2534.025083
4805.5,,8977.220093,2537.011406
4806,,8012.357158,2561.782265
4806.5,,8177.553981,2559.364979
4807,,7236.103669,2601.347824
4807.5,,6884.642910,2572.975221
4808,,7767.351127,2556.120486
4808.5,,7321.587272,2570.318493
4809,,7268.542797,2573.223642
4809.5,,6505.922749,2603.511124
4810,,7292.510572,2576.350309
4810.5,,8715.977056,2575.081231
4811,,7215.139321,2630.222493
4811.5,,6995.985205,2562.720178
4812,,6638.668183,2428.874204
4812.5,144.623332,6974.238920,2380.464756
4813,144.759637,6867.674362,2374.763750
4813.5,143.701249,7138.409998,2211.334390
4814,139.332177,7181.077271,2068.056009
4814.5,,7447.811957,2186.014435
4815,,7376.689880,2317.834661
4815.5,,7594.507082,2379.514078
4816,,6875.999230,2332.609695
4816.5,,7056.000648,2349.886189
4817,,7370.558480,2288.802599
4817.5,,7255.532933,2055.399718
4818,,6874.939936,1894.064333
4818.5,,6519.820925,1856.426733
4819,,6848.536903,1885.509915
4819.5,,6386.241662,1924.722377
4820,,8684.350745,2189.248491
4820.5,,8510.738687,2354.843797
4821,,7370.364563,2515.100716
4821.5,,7243.703312,2550.829178
4822,,6766.448923,2514.558652
4822.5,,8534.741909,2463.831539
4823,,7232.370762,2456.634133
4823.5,,7621.854990,2432.609679
4824,,6896.517947,2419.864619
4824.5,,7891.822055,2429.980723
4825,,8702.970371,2516.081521
4825.5,,7673.732916,2548.697717
4826,,7541.774895,2504.671974
4826.5,,7404.434545,2496.613373
4827,,7493.868498,2463.673506
4827.5,,7279.136916,2427.928493
4828,,7261.389106,2480.245117
4828.5,,7920.352209,2463.714882
4829,,7942.064543,2486.783926
4829.5,,7015.051194,2451.478600
4830,,7010.165742,2489.146382
4830.5,,7905.673638,2493.233046
4831,,6806.706661,2482.776668
4831.5,,7226.409928,2487.369794
4832,,6533.064266,2453.130641
4832.5,,6327.254160,2489.870949
4833,,7461.181050,2464.114684
4833.5,,7567.733694,2437.784523
4834,,7172.592803,2463.231568
4834.5,,7128.830375,2445.783795
4835,,6808.806997,2451.706401
4835.5,,7065.196825,2466.113946
4836,,7469.708559,2449.609964
4836.5,,7283.527005,2471.819197
4837,,6963.558315,2488.280399
4837.5,,7026.734816,2505.051857
4838,,6938.825018,2505.279860
4838.5,,7266.076484,2509.218878
4839,,7788.748623,2496.100987
4839.5,,7156.264958,2544.252218
4840,,6968.446199,2501.170811
4840.5,,7449.366595,2485.662757
4841,,6436.147475,2501.415755
4841.5,,6654.579165,2504.714281
4842,,7073.581131,2486.588261
4842.5,,7478.187218,2497.065721
4843,,6828.939570,2459.083237
4843.5,,7026.176390,2507.898922
4844,,6968.279366,2481.863238
4844.5,,6950.216011,2508.567538
4845,,6872.720197,2460.737359
4845.5,,6919.939273,2455.487435
4846,,6934.775113,2443.776718
4846.5,,6806.271432,2470.909593
4847,,7808.369250,2490.190737
4847.5,,7441.193734,2533.371001
4848,,6535.346567,2559.041680
4848.5,,6375.025617,2538.749081
4849,,7230.715054,2524.381694
4849.5,,6592.376680,2529.512243
4850,,7693.767038,2520.324671
4850.5,,7005.398066,2540.956204
4851,,7270.708379,2569.147684
4851.5,,6721.332288,2598.094089
4852,,7191.343660,2599.543361
4852.5,,7508.420002,2631.246936
4853,,7702.995748,2602.565800
4853.5,,6821.883794,2621.890536
4854,,7074.648415,2581.975253
4854.5,,7834.360932,2536.425214
4855,,8685.830788,2550.627682
4855.5,,8015.517738,2594.583837
4856,,8303.677451,2578.061301
4856.5,,8202.027359,2543.726674
4857,,8681.922872,2567.830283
4857.5,,7349.093262,2558.153133
4858,,7864.411987,2556.314796
4858.5,,7942.335584,2541.539375
4859,,7927.072576,2551.767223
4859.5,,7995.982244,2531.663892
4860,,7233.657385,2519.694435
4860.5,,7122.400757,2569.231911
4861,,7480.238445,2549.132287
4861.5,,7253.525133,2550.014189
4862,,7887.919216,2548.212052
4862.5,,7712.881325,2557.333320
4863,,8048.434991,2543.812695
4863.5,,8608.588703,2584.212670
4864,,7776.132188,2577.175536
4864.5,,8014.523278,2605.631207
4865,,7727.628948,2576.202695
4865.5,,7421.042019,2508.328323
4866,,7278.722026,2513.101252
4866.5,,7032.183862,2528.124304
4867,,7076.910813,2520.149808
